Offer_ID,Deskripsi,Harga,Storage_Millions,Has_Premium,Date_Sold
35121073,"Good account ✅️ AUTO-issue ✅️ Level 25 ✅️ Mail ✅️ Thermal imager ✅️ Arena Breakout Mobile 🎮, Arena Breakout Mobile, Sale",22.28,,False,2026-09-01
52713629,"lvl 15 Lv.15 / 5M cash /📧Mail + password / Automatic issue / No waiting!, Arena Breakout Mobile, Sale",2.65,5.0,False,2026-09-01
73705596,"⚡️ INSTANT DELIVERY ⚡️  ACCOUNT $30,000,000 💰 FULL ACCESS (TRANSFER TO YOU) 🔑 LEVEL 30 👑, Arena Breakout Mobile, Sale",16.63,30.0,False,2026-09-01
75982223,"✅🔥✅FAST!✅40M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",18.61,40.0,False,2026-09-01
75730308,"✅🔥✅FAST!✅50M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",22.69,50.0,False,2026-09-01
75730246,"✅🔥✅FAST!✅30M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",16.21,30.0,False,2026-09-01
75730234,"✅🔥✅FAST!✅20M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",10.81,20.0,False,2026-09-01
74486374,"[MOBILE] 23M Stash ( 22M CASH💲), Level 30, KNIFE ( Crowbar ), 3 Outfit, Email, Arena Breakout Mobile, Sale",11.28,23.0,True,2026-09-01
75955588,"FAT ACCOUNT VERY CHEAP, Arena Breakout Mobile, Sale",78.03,,False,2026-09-01
69430897,"💰251M 🪙101m koen⭐5 knives🔪H4 midas, VSS, DMR1, AR1 gold skin🔫2 golden outfits✅Full Access, Arena Breakout Mobile, Sale",590.6,251.0,True,2026-09-01
59293715,"💰570M🔫450M koen👕free knife🪙many outfits and old one✅Full Access, Arena Breakout Mobile, Sale",408.05,570.0,True,2026-09-01
51618511,"💰200M🪙190M koen🏆FAL, mpx, aek, ar1, Vss, lr-dmr1🗡Ajax Knife👕 Halloween Outfit✅Full Access, Arena Breakout Mobile, Sale",375.84,200.0,True,2026-09-01
47847409,"💰610M🪙339M koen🪙280+ T7🗡️Ar1, Ar57 💰 Pharaoh Knife & Smoke Outfit✅Full Access ⚡Fast Delivery, Arena Breakout Mobile, Sale",429.53,610.0,True,2026-09-01
40345251,"💰315M ⭐13 Knives 👕8 Golden Outfits 🔫18 golden Weapons ✅Full Access📧, Arena Breakout Mobile, Sale",966.44,315.0,True,2026-09-01
39015008,"💰583M🪙448M koen🔪 Butterfly Knife🗡Old outfits👕VSS Gold skin ✅Full Access⚡Fast delivery, Arena Breakout Mobile, Sale",429.53,583.0,True,2026-09-01
76194348,"TOP AKK SKINOV NA ORUZH I OBLAKOV NA SNARYAZHENIYe, Arena Breakout Mobile, Sale",1.68,,False,2026-09-01
76230088,"TOP account 130kk💰💰💰 Gmail account for you!!! MANY SKINS, Arena Breakout Mobile, Sale",63.48,130.0,False,2026-09-01
75704566,"Just imbp, Arena Breakout Mobile, Sale",34.82,,False,2026-09-01
76269667,"Golden Karambit and Maxim Outfit, 2x3 Safe, 22 days, Arena Breakout Mobile, Sale",28.63,,False,2026-09-01
75061009,"Selling Account — $70M+ Value | Rare Skins | Seasons 1–13, Arena Breakout Mobile, Sale",859.06,70.0,False,2026-09-01
74447114,"I am selling my personal account, including the associated email address., Arena Breakout Mobile, Sale",60.04,,False,2026-09-01
55734005,"❤‍🩹‼️ **Selling my MAIN Arena Breakout account!** ‼️   ⏳ Season 3 |, Arena Breakout Mobile, Sale",126.08,,False,2026-09-01
71360234,"Owqxijaosidjoiawjdladckomz9*($+', Arena Breakout Mobile, Sale",7.92,,False,2026-09-01
71049194,"Ksgsyzhz, Arena Breakout Mobile, Sale",35.96,,False,2026-09-01
70650531,"Akk 30kk gmail pochta na vas vse, Arena Breakout Mobile, Sale",240.14,30.0,False,2026-09-01
63802064,"Kf of lflflgguxufsjldkfodldurlkdidf, Arena Breakout Mobile, Sale",4.59,,False,2026-09-02
76223343,"75M Stash Value | Ghillie Suit, Lucky Rabbit, Butterfly, Arena Breakout Mobile, Sale",302.96,75.0,False,2026-09-02
75962246,"12,000,000 caches , 3 gold weapon skins , 3 epic costumes, Arena Breakout Mobile, Sale",13.92,12.0,False,2026-09-02
75363272,"40kk main acc, 10 gold operator skins, 6 knifes and more donate skins, Arena Breakout Mobile, Sale",278.38,40.0,True,2026-09-02
74710526,"MUST HAVE account in arena breakout mobile, Arena Breakout Mobile, Sale",56.01,,False,2026-09-02
73340235,"MK14 ICE, KNIFE AMBER CORE, H416,I am selling an account with a large number of expensive skins, Arena Breakout Mobile, Sale",44.54,,True,2026-09-02
61564925,"Good account warehouse 2.8 million 💸💸, Arena Breakout Mobile, Sale",4.87,,False,2026-09-02
61435441,"Good account level 30 🎮 warehouse 14.1kk 💸💸💸💸, Arena Breakout Mobile, Sale",62.66,14.1,False,2026-09-02
71712572,"🔥🔥🔥💲146million💲 top account with skins🔥🔥🔥, Arena Breakout Mobile, Sale",116.82,,False,2026-09-02
76190134,"URGENT SALE OF A FAT ACCOUNT WITH SKINS, Arena Breakout Mobile, Sale",172.98,,False,2026-09-02
76296657,"Are you reading the description, Arena Breakout Mobile, Sale",125.31,,False,2026-09-02
75936680,"🇪🇬ACCOUNT WITH EGYPTIAN KERAMBIT🇪🇬OLD SETS🥶, Arena Breakout Mobile, Sale",69.62,,False,2026-09-02
76042414,"🌟🌟🌟 REAPER, MACHETE, AND COSTUMES🌟EVITA🌟💥SKINS💥💲114.8+ kk💲🔥30 LVL🔥FULL ACCESS🔥, Arena Breakout Mobile, Sale",167.08,,False,2026-09-02
73524496,"Fat account 3 donated knives, 2 donated suits, a lot of very gold cannons and gold equipment, Arena Breakout Mobile, Sale",80.76,,True,2026-09-02
75138790,"Sllslsslle ldlesls ldrvdjzlskdkeeoe  just don't know what you, Arena Breakout Mobile, Sale",0.139,,False,2026-09-02
74122569,"Sell accaunt  allot skins 300million, Arena Breakout Mobile, Sale",1369.0,,False,2026-09-02
74429325,"Please if I didn't know breakout account service mail his phone number, Arena Breakout Mobile, Sale",6.27,,False,2026-09-02
68258428,"jdjd jfjsk fjjsjsksn fjdjkdkd usisjfj, Arena Breakout Mobile, Sale",111.39,,False,2026-09-02
74081059,"24/7 Automatic issuance💥 accounts for your further actions ❤️‍🔥 description, Arena Breakout Mobile, Sale",0.035,,False,2026-09-02
71457611,"Can’t, Arena Breakout Mobile, Sale",97.38,,False,2026-09-02
73866900,"Sale😍😍 have absolutely everything😈 14, 8 knives.♥️ discount in the description🔥🔥🔥, Arena Breakout Mobile, Sale",626.0,,True,2026-09-02
75105016,"I'm selling a very good account and handing it over with all the details., Arena Breakout Mobile, Sale",125.2,,False,2026-09-02
72517012,"I’m selling a great account with lots of skins. It’s an account that has been active since Season 1., Arena Breakout Mobile, Sale",1043.0,,False,2026-09-02
74076736,"🤑 Warehouse 42.0M, 💲💲Cash 37.3M💸💸✅, Arena Breakout Mobile, Sale",24.89,42.0,False,2026-09-02
75607351,"🎮 ARENA BREAKOUT: Mobile 🎮 💜 Google Play * • Level 30 * • 36 🍋 Warehouse Full access •, Arena Breakout Mobile, Sale",27.82,,False,2026-09-02
68689331,"✅✅✅ACC 550k+✅✅✅1 GLOVES✅5 KNIVES✅, Arena Breakout Mobile, Sale",347.78,,True,2026-09-02
69613906,"🔥18kk warehouse🔥8kk in cash, lots of skins, 2 knives: shovel, machete, Arena Breakout Mobile, Sale",51.32,18.0,True,2026-09-02
69613684,"🔥13kk warehouse 🔥 3kk cash, lots of easy weapon skins 🔥 2 knives: shovel, combat machete 🔥, Arena Breakout Mobile, Sale",60.64,13.0,True,2026-09-02
74560715,"🧿Auto‑issue🧿 💛💛💛30Lvl, 17m Warehouse, 14m balance💛💛💛 ❤️ Google ❤️, Arena Breakout Mobile, Sale",9.74,17.0,False,2026-09-02
61989822,"SUPER - PUER MEGA FAT !!!, Arena Breakout Mobile, Sale",132.16,,False,2026-09-02
76025327,"Arenabreakout account sale at a low price, Arena Breakout Mobile, Sale",347.78,,False,2026-09-02
73375797,"Account just got them talk Milano yes or they're not, Arena Breakout Mobile, Sale",72.02,,False,2026-09-02
70092987,"❤️18 level//warehouse 4.4cc//balance 2656k//Change of nickname❤️, Arena Breakout Mobile, Sale",2.77,4.4,False,2026-09-02
75399423,"30 LVL | 11.3KK inventory | 7.5KK money, Arena Breakout Mobile, Sale",9.04,11.3,False,2026-09-02
75880102,"Selling personal account: lots of knives , plus an inventory worth over 22 million 🌸🌸🌸🌸, Arena Breakout Mobile, Sale",166.93,,True,2026-09-02
74756490,"Full Samurai + Full Knight + Full Star Track + 5400, Arena Breakout Mobile, Sale",236.49,,False,2026-09-02
74717422,"An account from Season 4, 3 donation knives, and many other skins, screenshots in the profile, Arena Breakout Mobile, Sale",151.2,,True,2026-09-02
68425334,"Offer a price✅Old account from season 1✅300 million stashes✅There is a knight✅Exclusive skin on✅, Arena Breakout Mobile, Sale",208.67,,False,2026-09-02
73706430,"⚡️ INSTANT DELIVERY ⚡️  ACCOUNT $20,000,000 💰 FULL ACCESS (TRANSFER TO YOU) 🔑 LEVEL 30 👑, Arena Breakout Mobile, Sale",13.94,20.0,False,2026-09-02
75982223,"✅🔥✅FAST!✅40M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",21.46,40.0,False,2026-09-02
75730308,"✅🔥✅FAST!✅50M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",26.16,50.0,False,2026-09-02
75730246,"✅🔥✅FAST!✅30M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",18.69,30.0,False,2026-09-02
75730234,"✅🔥✅FAST!✅20M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",12.46,20.0,False,2026-09-02
75379124,"🔥 TOP AB account | Exclusives | 25+ skins | 12.2 million reserves | 1872 raids, Arena Breakout Mobile, Sale",69.22,,False,2026-09-02
76328376,"💥【Mobile version】lvl 30 / Level 30 / 1m cash / 📧Email + password / Auto-issue / No waiting!, Arena Breakout Mobile, Sale",2.98,1.0,False,2026-09-02
71160550,"🌲124.8m bank 🌲 103.4м Cash 🌲 30 level 🌲 automatic withdrawal 🌲, Arena Breakout Mobile, Sale",124.47,124.8,False,2026-09-02
65300993,"186m STORAGE       131.9m CASH      LEVEL 30 QUICK START, Arena Breakout Mobile, Sale",185.46,186.0,False,2026-09-02
63800174,"🌲 154 bank 🌲107.4m Cash 🌲 30 level 🌲 automatic withdrawal 🌲, Arena Breakout Mobile, Sale",153.1,107.4,False,2026-09-02
37453996,"Selling an account, 115 million warehouse, 75 million, lots of redcoins, 3 disks, Arena Breakout Mobile, Sale",69.22,,False,2026-09-02
65305698,"A delicious account with donations and expensive storage at a reasonable price., Arena Breakout Mobile, Sale",248.94,,False,2026-09-02
43799124,"TOP RICH ACCOUNT, 204 STARS LEGEND. TOP 281 CHAPMAN RATING, ONE LINK (NO SCAM), Arena Breakout Mobile, Sale",207.66,,False,2026-09-02
50076234,"Operator skins , gold gun , knifes big accounts sell, Arena Breakout Mobile, Sale",204.06,,True,2026-09-02
64406937,"account based on skins, Arena Breakout Mobile, Sale",8.31,,False,2026-09-02
36457066,"Arena Breakout operative appearance Season 3,4,5 and BP season 4, Arena Breakout Mobile, Sale",41.53,,False,2026-09-02
74076514,"too good and fat account in arena breakout, Arena Breakout Mobile, Sale",152.28,,False,2026-09-02
73838360,"Arena Breakout Mobile account with a stash value of over 500 million., Arena Breakout Mobile, Sale",969.06,,False,2026-09-02
35121073,"Good account ✅️ AUTO-issue ✅️ Level 25 ✅️ Mail ✅️ Thermal imager ✅️ Arena Breakout Mobile 🎮, Arena Breakout Mobile, Sale",22.15,,False,2026-09-02
36898215,"190🍋,mk14 skinx 161 t7,t7 account, Arena Breakout Mobile, Sale",692.19,,False,2026-09-02
76055269,"Level 24, 5.8M in storage, 3.3M balance; instant delivery., Arena Breakout Mobile, Sale",2.91,5.8,False,2026-09-03
75061009,"Selling Account — $70M+ Value | Rare Skins | Seasons 1–13, Arena Breakout Mobile, Sale",995.74,70.0,False,2026-09-03
49357528,"[MOBILE]Level30/70M（70kk）+korn coins/Full Access/auto sell/dont wait(name card), Arena Breakout Mobile, Sale",21.87,70.0,False,2026-09-03
69430897,"💰251M 🪙101m koen⭐5 knives🔪H4 midas, VSS, DMR1, AR1 gold skin🔫2 golden outfits✅Full Access, Arena Breakout Mobile, Sale",684.57,251.0,True,2026-09-03
59293715,"💰570M🔫450M koen👕free knife🪙many outfits and old one✅Full Access, Arena Breakout Mobile, Sale",472.98,570.0,True,2026-09-03
51618511,"💰200M🪙190M koen🏆FAL, mpx, aek, ar1, Vss, lr-dmr1🗡Ajax Knife👕 Halloween Outfit✅Full Access, Arena Breakout Mobile, Sale",435.64,200.0,True,2026-09-03
47847409,"💰610M🪙339M koen🪙280+ T7🗡️Ar1, Ar57 💰 Pharaoh Knife & Smoke Outfit✅Full Access ⚡Fast Delivery, Arena Breakout Mobile, Sale",497.87,610.0,True,2026-09-03
40345251,"💰315M ⭐13 Knives 👕8 Golden Outfits 🔫18 golden Weapons ✅Full Access📧, Arena Breakout Mobile, Sale",1120.0,315.0,True,2026-09-03
39015008,"💰583M🪙448M koen🔪 Butterfly Knife🗡Old outfits👕VSS Gold skin ✅Full Access⚡Fast delivery, Arena Breakout Mobile, Sale",497.87,583.0,True,2026-09-03
61466320,"Donate account - 6 knives, 5 pairs of gloves, legendary skins, warehouse 5cc, Arena Breakout Mobile, Sale",415.31,5.0,True,2026-09-03
59911246,"Donation account -10kk 💵 / 3 knives / 1 pair of gloves, Arena Breakout Mobile, Sale",415.31,10.0,True,2026-09-03
75179597,"Creator mandalorec, Arena Breakout Mobile, Sale",207.65,,False,2026-09-03
72265011,"💎Capsule Account (Seasons S1–S4) | 8.3M Stash Value / 4.6M Cash | Rare Items & Event Items💎, Arena Breakout Mobile, Sale",28.85,8.3,False,2026-09-03
75725925,"86kk storage, 6 paid knives, stix, 20+ days 2x3 case, Arena Breakout Mobile, Sale",276.87,86.0,True,2026-09-03
74794732,"Akkaunt 30 lvl oc ckinami, Arena Breakout Mobile, Sale",9.54,,False,2026-09-03
74447114,"I am selling my personal account, including the associated email address., Arena Breakout Mobile, Sale",69.22,,False,2026-09-03
55667282,"30 lvl, 700k balance, Arena Breakout Mobile, Sale",96.9,,False,2026-09-03
73335981,"💫ARENA ACCOUNT BREAKOUT 🔝LEVEL 22, Arena Breakout Mobile, Sale",1.38,,False,2026-09-03
69007245,"Personal account, 161 total warehouse shares, one email address, further details in the description, Arena Breakout Mobile, Sale",138.44,,False,2026-09-03
74768100,"Knife lvl 30 Old AK Pioneer, Arena Breakout Mobile, Sale",110.75,,True,2026-09-03
75955007,"💵💿Top‑tier account with a disk and more skins as the base💿💵, Arena Breakout Mobile, Sale",41.53,,False,2026-09-03
76328718,"5 gold skins 12leg and 2 battle pass, Arena Breakout Mobile, Sale",18.77,,False,2026-09-03
75963768,"6 knives, 4 characters, cyberpunk style, general appearance, Arena Breakout Mobile, Sale",207.66,,True,2026-09-03
74234568,"Sale of an account with overpowered skins, Arena Breakout Mobile, Sale",4153.0,,False,2026-09-03
75513321,"1050m, mk14 kiberpank, 870m in cash, 104 t7, lots of gold skins., Arena Breakout Mobile, Sale",1867.0,1050.0,False,2026-09-03
75137466,"SELLING A DONATED ACCOUNT IN ARENA BREAKOUT, Arena Breakout Mobile, Sale",216.53,,False,2026-09-03
74980400,"Donation account | 5 knives | gloves | 200kk+ storage value, Arena Breakout Mobile, Sale",1155.0,200.0,True,2026-09-03
76350622,"The account has a knife skin and a lot of gun skins, a stash of 11.4 million, and 5 million in cash., Arena Breakout Mobile, Sale",86.61,,True,2026-09-03
72368595,"Sale Warehouse 100kk, acc. from 1st season, Arena Breakout Mobile, Sale",304.56,100.0,False,2026-09-03
63738272,"1.6 million in storage and a gold skin for the AR57 🍌, Arena Breakout Mobile, Sale",2.89,,False,2026-09-03
76336429,"$7.8M Storage💰 + $6.5M Cash💲 | SUIT INCLUDED | MANY SKINS | SAFE AVAILABLE🔒 | FULL RECOVERY DATA✅, Arena Breakout Mobile, Sale",21.04,7.8,False,2026-09-03
76178185,"There are 4 knives in the account, the warehouse is 16 million 80€, Arena Breakout Mobile, Sale",115.57,,True,2026-09-03
76376085,"ACCOUNT>390,000,000 stash ✅300,000,000 cash ✅2 knives ✅ description, Arena Breakout Mobile, Sale",264.7,390.0,True,2026-09-03
76351457,"sell arena breakout account 120kk, Arena Breakout Mobile, Sale",236.84,120.0,False,2026-09-03
76310738,"An account with 3 knives and 1 pair of gloves, Arena Breakout Mobile, Sale",139.32,,True,2026-09-03
47847409,"💰610M🪙339M koen🪙280+ T7🗡️Ar1, Ar57 💰 Pharaoh Knife & Smoke Outfit✅Full Access ⚡Fast Delivery, Arena Breakout Mobile, Sale",497.87,610.0,True,2026-09-03
76337479,"An account with skins, but an account with skins but zero money, Arena Breakout Mobile, Sale",5.02,,False,2026-09-03
69223025,"🆘 TOP-TIER ARENA BREAKOUT MOBILE ACCOUNT FOR SALE | STORAGE VALUE 220,000,000+ | LEGENDARY ACCOUNT 🆘, Arena Breakout Mobile, Sale",487.61,220.0,False,2026-09-03
76079021,"Account 30 level, 2 knife, Arena Breakout Mobile, Sale",69.66,,True,2026-09-03
71406002,"Level 30 | 10M Koen, Arena Breakout Mobile, Sale",4.98,10.0,False,2026-09-03
74344968,"🔥 Arena Breakout Mobile | Global | 32M Koens | Lv.30, Arena Breakout Mobile, Sale",12.54,32.0,False,2026-09-03
57580620,"VERY GOOD ACCOUNT🤩 SKLAD 10,8M💲 MONEY 8,5M💰 FAST✅️, Arena Breakout Mobile, Sale",3.48,10.8,False,2026-09-03
75982223,"✅🔥✅FAST!✅40M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",18.6,40.0,False,2026-09-03
75730308,"✅🔥✅FAST!✅50M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",22.68,50.0,False,2026-09-03
75730246,"✅🔥✅FAST!✅30M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",16.2,30.0,False,2026-09-03
75730234,"✅🔥✅FAST!✅20M + Level 30✅Fully linked to your own details✅Mobile version✅🔥✅, Arena Breakout Mobile, Sale",10.8,20.0,False,2026-09-03
76434948,"Sell my account becouse i leave from game, Arena Breakout Mobile, Sale",34.85,,False,2026-09-03
76303227,"🤍🤍🤍GOOD ACCOUNT FOR COMFORTABLE GAME🤍🤍🤍, Arena Breakout Mobile, Sale",25.18,,False,2026-09-03
76223343,"75M Stash Value | Ghillie Suit, Lucky Rabbit, Butterfly, Arena Breakout Mobile, Sale",261.38,75.0,False,2026-09-03
76453803,"Account 30 level, 3 knife, Arena Breakout Mobile, Sale",53.4,,True,2026-09-03
75750871,"Sell Personal Account | Balance 41.5M | Stash 120M |, Arena Breakout Mobile, Sale",108.0,41.5,False,2026-09-03
75590240,"I sell my account, Arena Breakout Mobile, Sale",160.65,,False,2026-09-03
73865195,"I will sell acc with S1, Arena Breakout Mobile, Sale",120.0,,False,2026-09-03
72131541,"Level 30🔥17.2M warehouse🔥4.2m cash🔥 give with, Arena Breakout Mobile, Sale",6.0,17.2,False,2026-09-03
70683078,"[MOBILE]Level 30/60M（60kk）+korn coins/auto sell/dont wait, Arena Breakout Mobile, Sale",15.1,60.0,False,2026-09-03
68564603,"[MOBILE]Level 30/50M（50kk）+korn coins/auto sell/dont wait, Arena Breakout Mobile, Sale",12.84,50.0,False,2026-09-03
73733604,"Personal account (donat), Arena Breakout Mobile, Sale",697.38,,False,2026-09-04
76395303,"30 LVL | 19KK inventory | 14KK money, Arena Breakout Mobile, Sale",11.16,19.0,False,2026-09-04
75880102,"Selling personal account: lots of knives , plus an inventory worth over 22 million 🌸🌸🌸🌸, Arena Breakout Mobile, Sale",167.37,,True,2026-09-04
74128661,"173M werehouse, pharaoh skin and knight skin, Arena Breakout Mobile, Sale",217.03,173.0,False,2026-09-04
73873970,"Selling an account on the account a lot of Skins, Arena Breakout Mobile, Sale",651.09,,False,2026-09-04
52713629,"lvl 15 Lv.15 / 5M cash /📧Mail + password / Automatic issue / No waiting!, Arena Breakout Mobile, Sale",2.11,5.0,False,2026-09-04
72948698,"[Mobile ONLY] [level 30] 60M (60 kk) Korn Coins+Other Random Items/ Full Access z-8s, Arena Breakout Mobile, Sale",18.33,60.0,False,2026-09-04
69411330,"💷💷💷THE FATTEST ACCOUNT WITH ANGER AND THE FIRST RED SKIN💷💷💷, Arena Breakout Mobile, Sale",209.21,,False,2026-09-04
